incident_id,datetime,longitude,latitude
165971,8/7/2014 06:00 AM,-96.65363,32.851913
166028,10/7/2014 10:40 PM,-96.743033,32.868117
166058,29/7/2018 09:33 AM,-96.774073,32.862582
166154,11/7/2014 03:34 AM,-96.723902,32.788921
166309,29/7/2018 05:15 PM,-96.864645,32.868654
166332,11/7/2014 09:00 AM,-96.839974,32.645811
166395,26/7/2018 12:00 PM,-96.888872,32.744163
166918,10/7/2016 06:01 PM,-96.831533,32.997585
167409,11/7/2016 01:00 AM,-96.868837,32.757982
167548,23/7/2017 08:56 PM,-96.790271,32.78005
167596,12/7/2014 05:15 PM,-96.786149,32.927822
167734,11/7/2016 05:20 PM,-96.682875,32.759346
167827,13/7/2014 01:45 AM,-96.754008,32.812814
167958,31/7/2018 06:03 PM,-96.803722,32.712632
168703,14/7/2014 05:00 AM,-96.653156,32.728989
168847,13/7/2016 06:15 AM,-96.830894,32.835655
168866,12/7/2016 09:00 PM,-96.714105,32.71338
169080,2/8/2018 04:40 AM,-96.769447,32.899779
169107,23/7/2015 08:25 AM,-96.695339,32.731082
169318,2/8/2018 11:51 AM,-96.830944,32.903608
169362,2/8/2018 01:03 PM,-96.740778,32.894788
169487,2/8/2018 05:00 PM,-96.847664,32.901184
169730,13/7/2016 06:00 PM,-96.750703,32.738326
169759,14/7/2014 10:00 PM,-96.773408,32.713811
169854,24/7/2015 12:30 AM,-96.752297,32.806083
170158,14/7/2016 08:48 PM,-96.802725,32.780711
170831,27/7/2017 07:25 PM,-96.785741,32.7827
171191,16/7/2014 08:30 PM,-96.77319,32.80684
171391,16/7/2014 03:30 AM,-96.871107,32.824511
171433,4/8/2018 07:10 PM,-96.782995,32.820189
171563,17/7/2014 12:15 PM,-96.824371,32.685839
171576,25/7/2015 09:50 PM,-96.695248,32.743194
171649,17/7/2014 02:24 PM,-96.773219,32.694043
171707,26/7/2015 12:30 AM,-96.786641,32.822258
171862,17/7/2016 02:00 AM,-96.782487,32.784868
172003,5/8/2018 02:17 PM,-96.789963,32.804882
172038,5/8/2018 03:24 PM,-96.81529,32.914792
172126,17/7/2016 12:43 PM,-96.772624,32.802476
172248,17/7/2014 08:00 PM,-96.852813,32.660695
173214,27/7/2015 06:00 AM,-96.833338,32.705009
173257,19/7/2014 10:15 AM,-96.770976,32.763363
173542,7/8/2018 10:15 AM,-96.701088,32.839018
173931,7/8/2018 06:45 PM,-96.811442,32.939503
174316,8/8/2018 07:40 AM,-96.710532,32.714711
174441,8/8/2018 12:00 AM,-96.686547,32.806949
174746,28/7/2015 01:00 PM,-96.687598,32.738855
174942,21/7/2014 12:40 PM,-96.770691,32.86875
175256,21/7/2014 06:24 PM,-96.665946,32.763448
175274,21/7/2016 09:00 AM,-96.920928,32.701383
175517,21/7/2016 04:18 PM,-96.676462,32.748693
175771,30/7/2015 06:30 PM,-96.895452,32.763549
176042,22/7/2014 05:30 AM,-96.760062,32.68094
176234,2/8/2017 09:30 AM,-96.787004,32.80141
176408,31/7/2015 10:45 AM,-96.856606,32.778648
176516,31/7/2015 01:30 PM,-96.851385,32.821076
176592,11/8/2018 01:20 AM,-96.850672,32.987112
176884,31/7/2015 10:00 PM,-96.759947,32.86751
176927,11/8/2018 12:14 PM,-96.824992,32.839514
177049,22/7/2016 01:00 AM,-96.672421,32.763493
177592,12/8/2018 08:15 AM,-96.767698,32.884228
177607,24/7/2016 01:00 AM,-96.751032,32.657999
177836,12/8/2018 05:06 PM,-96.818338,32.916037
178032,2/8/2015 04:30 AM,-96.821886,32.816705
178118,13/8/2018 12:18 AM,-96.858016,32.865244
178631,1/8/2015 09:00 PM,-96.891316,32.66807
179344,13/8/2018 05:30 PM,-96.826401,32.725946
179527,26/7/2014 03:50 PM,-96.800234,32.694447
179719,14/8/2018 10:40 PM,-96.678468,32.821674
179726,3/8/2015 06:10 PM,-96.811286,32.926961
179882,15/8/2018 06:06 AM,-96.796498,32.696156
179988,27/7/2014 09:38 AM,-96.813825,32.937228
180061,15/8/2018 11:40 AM,-96.695968,32.774679
180106,4/8/2015 02:15 AM,-96.814161,32.754824
180357,15/8/2018 06:00 PM,-96.886741,32.815805
180435,15/8/2018 07:40 PM,-96.842817,32.749504
180831,16/8/2018 09:15 AM,-96.765545,32.777222
181064,16/8/2018 03:25 PM,-96.685278,32.797771
181516,28/7/2016 10:45 PM,-96.692698,32.798597
181533,17/8/2018 03:42 AM,-96.67195,32.719487
181907,17/8/2018 03:34 PM,-96.836109,32.996905
182109,17/8/2018 06:50 PM,-96.765545,32.777222
182419,30/7/2014 06:00 AM,-96.712465,32.804739
183019,30/7/2016 06:43 PM,-96.601311,32.676976
183483,31/7/2016 09:42 AM,-96.843742,32.827433
183616,31/7/2016 10:00 AM,-96.786237,32.743023
183689,19/8/2018 04:27 PM,-96.820665,32.868693
184007,21/7/2014 12:28 PM,-96.76998,32.848221
184382,1/8/2014 03:45 PM,-96.77892,32.835807
184545,20/8/2018 03:30 PM,-96.770641,32.873007
184629,20/8/2018 05:41 PM,-96.772764,32.791782
184854,8/8/2015 08:59 AM,-96.703113,32.717377
184941,21/8/2018 05:49 AM,-96.848458,32.873514
184986,2/8/2014 08:28 AM,-96.699072,32.738061
185191,2/8/2014 02:15 PM,-96.791309,32.685728
185442,21/8/2018 06:00 PM,-96.658677,32.768319
185598,21/8/2018 11:00 PM,-96.829029,32.996223
185624,11/8/2015 02:09 AM,-96.866727,32.736384
186009,22/8/2018 02:00 PM,-96.789653,32.704747
186541,1/8/2014 09:00 PM,-96.9153,32.777847
186863,23/8/2018 04:27 PM,-96.757157,32.789767
187140,4/8/2014 05:30 PM,-96.791978,32.806943
187434,24/8/2018 08:50 AM,-96.844632,32.808311
187689,24/8/2018 03:15 PM,-96.779295,32.641924
187813,24/8/2018 04:00 PM,-96.822854,32.748011
188439,24/8/2018 11:00 PM,-96.800065,32.782446
188591,25/8/2018 03:30 PM,-96.82287,32.720697
189172,26/8/2018 06:00 AM,-96.813067,32.804319
189343,26/8/2018 03:30 PM,-96.697245,32.739065
189707,19/8/2017 03:49 PM,-96.859084,32.749524
189744,27/8/2018 01:59 AM,-96.718848,32.909549
189842,8/8/2014 03:30 AM,-96.657078,32.713105
189970,16/8/2015 01:00 AM,-96.76974,32.938079
190463,27/8/2018 09:36 PM,-96.764117,32.79465
190749,28/8/2018 09:09 AM,-96.768224,32.835681
191215,9/8/2014 06:33 PM,-96.792312,32.68546
191233,7/8/2016 10:00 AM,-96.82117,32.757766
191284,9/8/2014 05:30 PM,-96.785741,32.7827
191486,29/8/2018 08:45 AM,-96.777351,32.780825
192028,29/8/2018 06:49 PM,-96.816538,32.807866
192135,10/8/2014 09:40 PM,-96.840047,32.720751
192331,19/8/2015 01:31 PM,-96.795092,32.767362
192349,11/8/2014 01:00 AM,-96.888804,32.900787
192930,30/8/2018 11:00 PM,-96.844604,32.72667
193007,31/8/2018 02:10 AM,-96.813464,32.804898
193190,23/8/2017 08:45 PM,-96.763977,32.909156
193400,16/7/2015 12:00 AM,-96.67318,32.834761
193406,31/8/2018 02:15 PM,-96.691101,32.86346
193443,31/8/2018 04:00 PM,-96.871107,32.824511
193730,31/8/2018 11:20 PM,-96.893175,32.876224
193927,1/9/2018 03:55 AM,-96.856559,32.764813
194451,1/9/2018 07:00 PM,-96.775675,32.805643
195175,2/9/2018 07:25 PM,-96.944635,32.632648
195284,22/8/2015 05:50 PM,-96.812608,32.802701
195417,13/8/2016 08:00 PM,-96.804527,32.678272
195764,15/8/2014 03:33 AM,-96.664025,32.842935
196319,4/9/2018 12:00 PM,-96.71527,32.916798
196570,3/9/2018 01:00 PM,-96.772077,32.922124
196742,28/8/2017 09:38 AM,-96.824832,33.01047
196752,15/8/2016 08:15 PM,-96.806297,32.779966
197119,5/9/2018 11:41 AM,-96.768991,32.943503
197293,16/8/2014 02:00 PM,-96.770913,32.898446
197779,5/9/2018 11:20 PM,-96.781528,32.784285
197918,6/9/2018 07:14 AM,-96.869739,32.648246
198420,6/9/2018 06:00 PM,-96.8127,32.786279
198504,6/9/2018 06:00 AM,-96.70158,32.793567
198527,24/8/2015 06:00 PM,-96.838243,32.988371
198634,17/8/2016 06:00 PM,-96.832115,32.837095
198637,18/8/2014 11:09 AM,-96.789962,32.788093
198694,18/8/2014 06:00 AM,-96.65799,32.849878
199045,18/8/2016 04:00 PM,-96.721891,32.852682
199114,18/8/2014 10:26 PM,-96.782773,32.762052
199206,7/9/2018 07:10 PM,-96.869799,32.656865
199364,18/8/2014 08:00 PM,-96.583451,32.686863
199379,26/8/2015 11:30 PM,-96.772727,32.807023
199526,27/8/2015 01:00 PM,-96.80176,32.679267
199548,8/9/2018 08:29 AM,-96.765387,32.871299
199551,8/9/2018 08:02 AM,-96.764384,32.677631
199694,27/8/2015 05:00 PM,-96.874755,32.739778
199713,27/8/2015 10:00 PM,-96.764232,32.804344
199783,8/9/2018 12:23 PM,-96.814305,32.847969
199904,8/9/2018 03:50 PM,-96.833076,32.79587
201076,10/9/2018 10:30 AM,-96.778326,32.699613
201133,5/9/2018 08:30 AM,-96.764676,32.803972
201162,10/9/2018 12:40 PM,-96.770954,32.836608
201370,21/8/2014 01:30 AM,-96.717632,32.779239
201532,10/9/2018 03:00 PM,-96.856729,32.837381
201789,11/9/2018 09:00 AM,-96.82586,32.715029
201798,16/8/2018 12:56 AM,-96.876275,32.909545
201872,6/9/2018 02:00 PM,-96.779041,32.797136
201934,11/8/2018 12:00 AM,-96.59988,32.681014
202097,11/9/2018 05:00 PM,-96.793191,32.779475
202112,11/9/2018 04:54 PM,-96.67029,32.76833
202121,11/9/2018 05:54 PM,-96.682807,32.746819
202213,11/9/2018 06:40 PM,-96.771919,32.781716
202599,31/8/2015 01:50 PM,-96.767847,32.817336
202657,12/9/2018 12:37 PM,-96.864347,32.758289
202920,22/8/2014 01:00 PM,-96.782736,32.804764
203088,22/8/2014 11:00 PM,-96.777088,32.820216
203424,13/9/2018 11:25 AM,-96.801967,32.780072
203541,13/9/2018 02:30 PM,-96.831039,32.848566
204006,1/9/2015 05:00 PM,-96.810311,32.750446
204636,14/9/2018 08:25 PM,-96.774063,32.803361
205347,15/9/2018 07:05 PM,-96.838102,32.74231
206269,27/8/2016 08:35 AM,-96.711023,32.796929
206448,27/8/2016 02:35 PM,-96.781884,32.649109
206910,17/9/2018 07:45 PM,-96.87266,32.647583
206930,27/8/2014 10:00 PM,-96.775351,32.704959
207035,18/9/2018 12:00 AM,-96.642242,32.719516
207101,18/9/2018 02:56 AM,-96.822724,32.826759
207253,18/9/2018 09:05 AM,-96.837178,32.698274
207518,10/9/2017 04:00 PM,-96.873968,32.861297
207712,18/9/2018 07:02 PM,-96.873335,32.720235
207858,29/8/2014 06:33 AM,-96.664504,32.701385
208132,5/9/2015 04:00 PM,-96.859972,32.911643
208597,30/8/2016 01:04 AM,-96.711977,32.887459
208660,30/8/2014 02:50 AM,-96.813315,32.737021
209062,30/8/2014 05:35 PM,-96.674309,32.867867
209684,9/9/2015 10:00 AM,-96.707401,32.73922
209816,8/9/2015 09:00 PM,-96.772388,32.791484
209967,21/9/2018 07:43 PM,-96.655885,32.70252
210602,22/9/2018 06:11 PM,-96.762334,32.712309
210657,22/9/2018 08:01 PM,-96.793534,32.774644
210670,22/9/2018 07:50 PM,-96.907818,32.777704
210953,1/9/2014 09:15 PM,-96.751743,32.773222
211248,15/9/2017 10:17 AM,-96.80333,32.690926
211264,22/9/2018 06:45 PM,-96.709344,32.771171
211540,10/9/2015 10:35 AM,-96.792771,32.800005
211683,2/9/2014 12:00 AM,-96.853546,32.661362
212008,3/9/2016 12:36 AM,-96.668536,32.768326
212980,12/9/2015 09:30 PM,-96.752248,32.775087
213018,4/9/2014 11:30 AM,-96.829586,32.909623
213194,4/9/2016 02:00 PM,-96.845958,32.988893
214048,5/9/2014 04:34 PM,-96.767891,32.775028
214200,27/9/2018 06:45 PM,-96.83859,32.662102
214202,27/9/2018 06:23 PM,-96.791435,32.690493
214411,5/9/2016 05:55 PM,-96.898857,32.784231
214636,6/9/2016 07:00 AM,-96.715681,32.713925
214923,2/9/2016 02:00 PM,-96.790974,32.811849
215476,7/9/2014 02:35 AM,-96.768681,32.791809
215514,18/9/2017 09:00 PM,-96.847957,32.770521
215599,2/9/2016 06:00 PM,-96.808476,32.791561
215785,7/9/2016 12:00 PM,-96.795092,32.767362
215894,20/9/2017 05:30 PM,-96.803453,32.927767
215909,16/9/2015 06:00 PM,-96.801857,32.78623
216344,7/9/2014 10:30 PM,-96.687213,32.792531
216535,8/9/2014 11:00 AM,-96.693837,32.872861
216560,30/9/2018 07:06 PM,-96.743932,32.704394
216833,21/9/2017 09:42 PM,-96.783391,32.783919
217295,7/9/2014 09:00 AM,-96.624338,32.682564
217297,8/9/2014 07:00 PM,-96.795092,32.767362
218892,10/9/2014 11:00 PM,-96.760635,32.871056
219134,4/10/2018 02:35 PM,-96.812992,32.812368
219247,4/10/2018 04:30 PM,-96.75832,32.801339
219452,4/10/2018 10:32 PM,-96.713736,32.777148
220469,6/10/2018 08:30 AM,-96.777351,32.780825
220656,12/9/2016 02:30 PM,-96.79761,32.788305
220754,6/10/2018 05:50 PM,-96.758366,32.870902
220883,6/10/2018 08:55 PM,-96.750535,32.775298
221024,13/9/2014 02:30 PM,-96.797573,32.785506
221195,7/10/2018 08:00 AM,-96.799434,32.781403
222415,15/9/2016 01:30 PM,-96.730795,32.909201
222633,9/10/2018 07:35 AM,-96.837517,32.736871
222997,29/9/2017 03:00 PM,-96.684011,32.782186
223562,10/10/2018 05:00 PM,-96.648708,32.748688
224104,17/9/2016 12:00 AM,-96.949022,32.637784
224231,1/10/2017 01:35 AM,-96.801934,32.796504
224515,27/9/2015 01:35 PM,-96.79057,32.745841
224530,11/10/2018 11:50 PM,-96.671443,32.728874
224642,11/10/2018 11:00 PM,-96.741422,32.909061
224797,27/9/2015 11:25 PM,-96.786226,32.879166
224946,27/9/2015 11:00 PM,-96.669561,32.75992
225221,18/9/2014 04:18 PM,-96.783028,32.901276
225402,13/10/2018 02:16 AM,-96.873335,32.720235
225481,16/9/2014 05:30 PM,-96.821182,32.713138
226529,20/9/2014 01:30 AM,-96.867076,32.734547
226600,20/9/2016 09:30 AM,-96.913384,32.732256
226960,15/10/2018 12:30 PM,-96.671658,32.762138
227139,15/10/2018 10:00 AM,-96.800793,32.781106
227744,21/9/2016 01:24 PM,-96.887577,32.872024
227805,16/10/2018 07:05 PM,-96.77042,32.688174
227991,22/9/2014 12:01 AM,-96.894705,32.717252
228153,5/10/2017 01:00 PM,-96.817634,32.909564
228394,17/10/2018 05:00 PM,-96.912368,32.749647
229067,22/9/2014 09:00 PM,-96.819364,32.748235
229103,6/10/2017 10:08 PM,-96.717973,32.880954
229144,18/10/2018 09:00 PM,-96.853331,32.817627
229636,23/9/2016 07:50 PM,-96.657437,32.763206
230181,3/10/2015 11:50 PM,-96.892734,32.866531
230684,21/10/2018 12:15 AM,-96.80544,32.798963
230900,21/10/2018 06:35 AM,-96.871121,32.82455
230915,21/10/2018 11:01 AM,-96.777351,32.780825
230978,21/10/2018 11:00 AM,-96.735055,32.87078
231146,25/9/2016 04:30 PM,-96.603043,32.675545
231547,26/9/2014 12:00 AM,-96.768305,32.782663
231736,25/9/2016 10:00 PM,-96.76593,32.710614
231974,22/10/2018 08:55 PM,-96.832293,32.658195
231982,26/9/2016 02:25 PM,-96.78515,32.782809
232064,26/9/2016 05:20 PM,-96.798397,32.771981
232128,23/10/2018 02:50 AM,-96.86455,32.778688
232258,26/9/2014 09:00 PM,-96.786271,32.827928
232475,26/9/2014 08:50 PM,-96.782613,32.788061
233024,27/9/2014 09:35 PM,-96.762868,32.870023
233172,7/10/2015 02:00 PM,-96.784573,32.810057
233623,28/9/2014 05:30 PM,-96.762603,32.796075
234069,26/10/2018 03:47 AM,-96.778825,32.761269
234091,13/10/2017 12:14 AM,-96.759066,32.866835
234471,13/10/2017 01:37 PM,-96.811448,32.683795
234600,13/10/2017 08:30 AM,-96.703649,32.894433
234911,27/10/2018 09:40 AM,-96.777351,32.780825
234933,30/9/2016 08:15 AM,-96.6643,32.842705
235039,9/10/2015 09:30 PM,-96.681326,32.85069
235109,30/9/2016 01:00 PM,-96.802847,32.779913
235205,30/9/2014 02:05 PM,-96.650711,32.736429
235929,1/10/2016 01:20 AM,-96.863031,32.747356
236497,2/10/2014 02:00 AM,-96.848128,32.780222
236963,30/10/2018 08:30 AM,-96.813725,32.922535
237190,2/10/2016 09:44 PM,-96.72969,32.659052
237288,29/10/2018 04:00 PM,-96.799338,32.735288
237371,17/10/2017 12:01 AM,-96.65088,32.745918
237919,1/10/2016 03:00 PM,-96.887547,32.886008
239332,3/11/2018 12:00 AM,-96.758199,32.743212
239398,5/10/2014 02:14 AM,-96.675831,32.840253
239633,4/10/2014 10:00 PM,-96.758512,32.787252
240329,4/11/2018 04:10 PM,-96.866708,32.720221
240676,16/10/2015 11:35 AM,-96.69986,32.894566
240700,5/11/2018 08:30 AM,-96.803969,32.7785
240719,2/11/2018 09:42 AM,-96.876574,32.828827
241185,5/11/2018 10:24 PM,-96.749693,32.766852
241274,6/10/2014 09:30 AM,-96.841403,32.767408
241450,7/10/2014 12:45 PM,-96.839591,32.987593
241956,7/11/2018 12:20 AM,-96.665837,32.810165
242285,2/10/2014 11:00 AM,-96.772808,32.92126
243128,19/10/2015 05:40 AM,-96.665626,32.701578
243675,9/10/2014 10:52 PM,-96.878844,32.863315
243822,9/11/2018 05:40 PM,-96.713643,32.93066
244506,10/11/2018 09:48 PM,-96.90885,32.720397
244649,11/11/2018 02:13 AM,-96.784367,32.7845
245935,13/11/2018 01:45 AM,-96.682918,32.71649
246240,12/10/2014 10:30 AM,-96.893365,32.864552
246484,13/11/2018 08:15 PM,-96.85281,32.85262
246543,13/10/2014 10:50 AM,-96.87341,32.727098
246727,14/11/2018 09:30 AM,-96.743887,32.769686
247695,14/10/2016 06:00 PM,-96.805374,32.806447
248022,16/11/2018 07:30 AM,-96.84617,32.720449
248035,16/11/2018 08:00 AM,-96.82451,32.741905
248058,15/10/2014 06:00 AM,-96.895994,32.877472
248168,13/10/2014 06:00 PM,-96.717741,32.89421
248292,16/11/2018 04:28 PM,-96.648358,32.747017
248633,17/11/2018 01:53 AM,-96.786225,32.785512
248932,16/10/2016 06:00 PM,-96.80932,32.787897
248997,25/10/2015 12:00 PM,-96.80604,32.787278
249056,25/10/2015 11:00 PM,-96.824311,32.662187
249173,17/11/2018 10:14 PM,-96.891293,32.660998
249261,17/11/2018 11:51 PM,-96.758962,32.870998
249277,17/11/2018 09:40 PM,-96.80279,33.000706
249536,14/10/2016 08:00 PM,-96.821468,32.797288
250032,17/10/2016 11:40 PM,-96.854679,32.878522
250404,17/10/2014 07:30 PM,-96.806842,32.779834
250455,2/11/2017 11:13 AM,-96.687389,32.876608
251200,18/10/2014 04:55 PM,-96.665179,32.842107
251473,19/10/2016 05:05 PM,-96.66872,32.831195
251479,18/10/2014 10:48 PM,-96.891529,32.72029
251936,29/10/2015 06:00 PM,-96.806806,32.767506
252066,17/10/2014 05:00 PM,-96.756761,32.90486
252634,21/10/2016 12:10 AM,-96.881234,32.731143
252743,21/10/2016 03:20 AM,-96.761258,32.812251
252770,21/10/2016 05:00 AM,-96.763994,32.801556
252838,23/11/2018 04:00 PM,-96.648708,32.748688
252975,23/11/2018 06:30 PM,-96.896889,32.767224
253743,24/11/2018 09:25 PM,-96.743667,32.909225
254423,26/11/2018 01:40 AM,-96.756255,32.868001
254477,26/11/2018 12:30 AM,-96.688911,32.764736
254657,1/11/2015 04:36 PM,-96.877762,32.6623
255089,26/11/2018 11:15 PM,-96.776346,32.836642
255293,23/10/2014 02:10 PM,-96.769784,32.875295
256295,12/10/2016 12:00 AM,-96.856977,32.647231
256714,4/11/2015 02:30 AM,-96.72595,32.893259
256964,29/11/2018 09:00 PM,-96.764478,32.694244
257234,25/10/2014 01:45 AM,-96.778435,32.782588
257285,30/11/2018 09:30 AM,-96.863733,32.736588
257750,11/11/2017 04:00 PM,-96.828041,32.724733
257847,26/10/2014 12:00 AM,-96.820003,32.825951
257866,1/12/2018 12:40 AM,-96.887801,32.857353
258216,1/12/2018 01:20 PM,-96.912835,32.705747
258598,2/12/2018 01:40 AM,-96.801132,32.798578
258752,26/10/2014 08:00 PM,-96.840622,33.014721
259096,2/12/2018 07:45 PM,-96.874143,32.738392
259401,3/12/2018 10:24 AM,-96.746045,32.791929
259407,3/12/2018 07:00 AM,-96.737606,32.78939
259979,4/12/2018 05:21 AM,-96.759947,32.86751
260016,28/10/2014 01:30 PM,-96.729601,32.888874
260113,29/10/2014 08:00 AM,-96.95221,32.66661
260149,4/12/2018 11:30 AM,-96.791944,32.776021
260179,3/12/2018 03:00 PM,-96.706835,32.777118
260365,29/10/2014 06:00 AM,-96.797589,32.776542
260455,30/10/2016 03:00 PM,-96.890115,32.656572
260961,31/10/2016 08:50 AM,-96.691284,32.851447
261358,9/11/2015 10:00 AM,-96.867787,32.712679
261439,5/12/2018 11:00 AM,-96.795092,32.767362
261578,6/12/2018 11:39 AM,-96.795092,32.767362
262820,1/11/2016 06:30 PM,-96.672086,32.739607
263023,18/11/2017 03:00 AM,-96.880678,32.86006
263137,11/11/2015 09:56 PM,-96.78361,32.784654
263242,8/12/2018 04:38 PM,-96.715202,32.863181
263354,8/12/2018 06:30 PM,-96.802119,32.708362
263591,18/11/2017 09:00 PM,-96.75182,32.935786
264394,10/12/2018 09:00 AM,-96.813025,32.805267
264486,10/12/2018 08:53 AM,-96.739934,32.894716
264655,2/11/2014 02:00 PM,-96.860493,32.756706
264747,10/12/2018 06:50 PM,-96.824639,32.740954
264829,10/12/2018 07:18 PM,-96.791805,32.802827
265309,5/11/2016 12:00 AM,-96.664399,32.835735
265449,14/11/2015 10:00 AM,-96.804933,32.783496
265566,14/11/2015 06:00 PM,-96.770954,32.836608
265925,12/12/2018 12:33 PM,-96.798513,32.738933
266127,14/11/2015 08:00 PM,-96.700061,32.748231
266542,13/12/2018 10:29 AM,-96.787485,32.770177
266583,5/11/2014 11:00 AM,-96.768119,32.76392
266741,15/11/2015 01:00 AM,-96.82759,32.978973
268394,15/12/2018 08:30 PM,-96.809714,32.808022
268731,15/12/2018 06:00 PM,-96.688907,32.805992
269240,17/12/2018 01:00 AM,-96.682733,32.78245
269269,17/12/2018 03:14 AM,-96.801967,32.780072
269639,17/12/2018 01:05 PM,-96.857221,32.714172
269904,20/11/2015 12:15 AM,-96.835199,32.817257
269918,10/11/2014 07:30 AM,-96.756341,32.790443
270266,18/12/2018 10:00 AM,-96.772039,32.809655
270471,28/11/2017 05:00 AM,-96.88706,32.652171
270501,18/12/2018 05:22 PM,-96.774693,32.780277
270891,11/11/2014 10:00 AM,-96.835235,32.721188
271403,28/11/2017 10:00 PM,-96.683835,32.810392
271407,21/11/2015 09:30 AM,-96.794774,32.789052
271556,13/11/2016 12:25 AM,-96.861023,32.742237
271698,13/11/2016 04:10 AM,-96.828305,32.802238
272076,20/12/2018 05:15 PM,-96.747346,32.773759
272202,21/12/2018 01:00 AM,-96.751595,32.787604
272676,21/12/2018 06:22 PM,-96.795959,32.808626
272924,22/12/2018 12:00 AM,-96.808586,32.712662
273307,22/12/2018 04:00 PM,-96.650159,32.854658
274071,15/11/2016 11:47 PM,-96.891009,32.698692
274243,23/12/2018 11:20 PM,-96.770954,32.836608
274292,24/12/2018 01:40 AM,-96.790503,32.784987
274692,23/12/2018 05:57 PM,-96.832593,32.709439
274720,16/11/2014 06:00 AM,-96.70235,32.791837
274995,25/12/2018 06:45 AM,-96.772259,32.913541
275107,17/11/2016 04:30 AM,-96.754399,32.870156
275640,25/12/2018 04:30 PM,-96.717297,32.849651
275656,26/12/2018 11:35 AM,-96.828581,32.815007
275739,17/11/2014 04:45 PM,-96.701996,32.723062
275799,26/12/2018 05:53 AM,-96.79552,32.788446
275831,6/11/2014 10:00 AM,-96.715469,32.717557
276987,1/12/2017 09:00 AM,-96.780362,32.808302
277164,18/11/2014 12:00 AM,-96.81677,32.66223
277443,6/12/2017 04:49 PM,-96.767643,32.760011
277596,20/11/2014 02:15 AM,-96.884164,32.659662
277949,20/11/2016 05:20 PM,-96.795681,32.781377
277968,20/11/2014 01:00 PM,-96.883685,32.874047
278032,20/11/2014 02:30 PM,-96.694249,32.719708
278225,30/11/2015 09:45 AM,-96.803809,32.779702
278250,30/12/2018 01:29 AM,-96.761921,32.757369
278430,21/11/2016 10:30 AM,-96.800714,32.779547
278676,24/11/2015 06:00 PM,-96.820389,32.825619
278860,31/12/2018 01:36 AM,-96.880731,32.907573
279162,22/11/2016 02:19 AM,-96.818955,32.954123
279408,31/12/2018 08:04 PM,-96.78316,32.812115
280595,23/11/2014 03:00 AM,-96.731232,32.809228
280745,11/12/2017 02:06 AM,-96.787666,32.785451
280789,3/12/2015 01:50 PM,-96.664769,32.771038
280868,24/11/2016 08:45 AM,-96.801725,32.782773
281335,24/11/2014 01:50 PM,-96.767295,32.864366
281399,21/11/2014 08:00 PM,-96.787967,32.822809
281751,4/12/2015 03:50 PM,-96.857231,32.860392
282137,25/11/2014 04:15 PM,-96.686817,32.737871
282914,27/11/2016 09:30 AM,-96.644309,32.734017
283607,27/11/2016 09:30 PM,-96.985303,32.932204
283701,27/11/2014 10:13 PM,-96.712562,32.864069
283758,27/11/2016 09:00 PM,-96.80533,32.813245
283807,27/11/2016 04:30 PM,-96.828756,33.009289
284274,7/12/2015 02:00 PM,-96.847957,32.770521
284480,28/11/2016 05:30 PM,-96.702132,32.735835
284601,29/11/2016 10:00 AM,-96.772613,32.916076
285132,7/12/2015 06:10 PM,-96.860001,32.822286
285277,7/12/2015 06:30 PM,-96.798974,32.80492
285710,26/11/2014 04:00 PM,-96.861194,32.814556
286012,22/11/2015 08:00 AM,-96.856162,32.827153
287000,1/12/2016 05:30 PM,-96.73456,32.881916
288332,12/12/2015 01:50 AM,-96.803628,32.79485
288907,12/12/2015 05:30 PM,-96.828636,32.743103
288991,12/12/2015 09:00 AM,-96.801571,32.769209
290116,14/12/2015 08:45 AM,-96.72579,32.909625
290286,5/12/2016 08:00 PM,-96.806642,32.729422
290544,6/12/2016 01:40 PM,-96.829129,32.844888
290578,5/12/2014 11:00 PM,-96.759677,32.803018
290963,14/12/2015 10:00 PM,-96.68925,32.735305
292127,8/12/2016 12:45 AM,-96.752819,32.866439
292488,16/12/2015 11:28 PM,-96.856457,32.779065
292677,9/12/2016 12:42 AM,-96.757515,32.868972
293350,27/12/2017 06:00 AM,-96.909878,32.895497
295391,12/12/2014 04:00 PM,-96.799338,32.735288
295701,12/12/2016 05:41 PM,-96.889935,32.662019
296141,12/12/2016 10:00 PM,-96.825459,32.805308
296263,15/12/2015 12:42 PM,-96.711427,32.80727
296790,13/12/2014 07:00 PM,-96.781572,32.762226
297859,22/12/2015 05:10 PM,-96.822882,32.804875
298439,23/12/2015 01:00 AM,-96.867986,32.864304
299785,17/12/2016 02:00 AM,-96.785691,32.73439
300420,18/12/2014 08:00 PM,-96.759105,32.752346
300501,18/12/2014 10:50 PM,-96.813913,32.659906
300797,27/12/2015 12:20 AM,-96.783747,32.784626
301014,19/12/2016 12:45 AM,-96.803969,32.7785
301909,24/12/2015 05:00 PM,-96.893686,32.816303
301962,26/12/2015 12:00 PM,-96.6939,32.78249
302149,24/12/2015 09:30 PM,-96.714541,32.860933
302757,20/12/2016 09:00 PM,-96.599294,32.671397
303299,21/12/2016 06:00 AM,-96.759033,32.800798
303425,21/12/2016 11:30 AM,-96.799235,32.804523
304014,31/12/2015 11:00 AM,-96.878979,32.647578
304033,23/12/2014 12:27 PM,-96.824497,32.662301
304433,23/12/2016 12:00 AM,-96.738104,32.77514
